##	Base 30	Cluster 0							Cluster 3							Cluster 6							
244	(8)(4)	2	1	2	2	1	6	1	2	2	2	1	1	3	5	1	2	6	2	1	3	2	1	1	1
245	(8)(5)	2	2	1	3	1	1	2	5	2	2	1	1	3	6	1	1	1	2	1	3	2	1	5	2
246	(8)(6)	3	2	1	3	1	1	3	3	1	2	1	1	4	1	1	6	6	1	2	2	3	1	1	1
247	(8)(7)	4	2	1	3	1	1	4	1	2	2	1	1	4	1	2	4	1	1	2	2	3	1	5	2
248	(8)(8)	2	1	2	2	2	1	2	5	3	2	1	1	4	1	3	2	1	2	1	3	2	2	5	1
249	(8)(9)	2	2	1	3	1	2	2	4	1	2	1	1	4	2	1	5	1	1	2	2	3	2	5	1
250	(8)(10)	3	2	1	3	1	2	3	2	2	2	1	1	4	2	2	3	5	2	1	3	3	1	1	1
251	(8)(11)	1	1	2	2	2	2	1	6	3	2	1	1	4	2	3	1	5	1	2	2	4	1	1	1
252	(8)(12)	1	2	1	3	1	3	1	5	1	2	1	1	4	3	1	4	4	2	1	3	4	1	1	1
253	(8)(13)	3	1	2	2	2	2	3	2	2	2	1	1	4	3	2	2	4	1	2	2	5	1	1	1
254	(8)(14)	3	2	1	3	1	3	3	1	1	2	1	1	4	4	1	3	3	2	1	3	5	1	1	1
255	(8)(15)	1	1	2	2	2	3	1	5	2	2	1	1	4	4	2	1	3	1	2	2	6	1	1	1
256	(8)(16)	1	2	1	3	1	4	1	4	1	2	1	1	4	5	1	2	2	2	1	3	6	1	1	1
257	(8)(17)	2	2	1	3	1	4	2	2	1	2	1	1	5	1	2	4	1	1	2	3	1	1	3	5
258	(8)(18)	1	1	2	2	2	4	1	4	2	2	1	1	5	1	3	2	2	1	2	3	1	1	4	3
259	(8)(19)	2	1	2	2	2	4	2	2	1	2	1	1	5	2	2	3	3	1	2	3	1	1	5	1
260	(8)(20)	2	2	1	3	1	5	2	1	2	2	1	1	5	2	3	1	1	1	2	3	1	2	3	4
261	(8)(21)	1	2	1	3	1	6	1	2	1	2	1	1	5	3	2	2	2	1	2	3	1	2	4	2
262	(8)(22)	1	2	1	3	2	1	2	5	1	2	1	1	5	4	2	1	1	1	2	3	1	3	3	3
263	(8)(23)	2	2	1	3	2	1	3	3	1	2	1	1	6	1	3	2	2	1	2	3	1	3	4	1
264	(8)(24)	3	2	1	3	2	1	4	1	1	2	1	1	6	2	3	1	1	1	2	3	1	4	3	2
265	(8)(25)	1	1	2	2	3	1	2	5	5	1	2	1	1	1	1	5	1	1	2	3	1	5	3	1
266	(8)(26)	1	2	1	3	2	2	2	4	6	1	2	1	1	1	2	3	1	2	1	4	1	1	4	3
267	(8)(27)	2	2	1	3	2	2	3	2	1	1	2	1	1	1	6	4	2	2	1	4	1	1	5	1
268	(8)(28)	1	1	2	2	3	2	2	4	5	1	2	1	1	2	1	4	1	1	2	3	2	1	4	3
269	(8)(29)	2	1	2	2	3	2	3	2	6	1	2	1	1	2	2	2	1	2	1	4	1	2	4	2
270	(9)(0)	2	2	1	3	2	3	3	1	1	1	2	1	1	2	6	3	1	1	2	3	2	2	4	2
271	(9)(1)	1	1	2	2	3	3	2	3	5	1	2	1	1	3	1	3	1	2	1	4	1	3	4	1
272	(9)(2)	1	2	1	3	2	4	2	2	6	1	2	1	1	3	2	1	1	1	2	3	2	3	4	1
273	(9)(3)	1	2	1	3	2	5	2	1	1	1	2	1	1	3	6	2	1	2	1	4	2	1	5	1
274	(9)(4)	1	2	1	3	3	1	3	3	5	1	2	1	1	4	1	2	1	1	2	3	3	1	5	1
275	(9)(5)	2	2	1	3	3	1	4	1	5	1	2	1	1	5	1	1	1	1	2	4	1	1	3	4
276	(9)(6)	1	1	2	2	4	1	3	3	4	2	1	2	1	1	1	5	2	1	2	4	1	1	4	2
277	(9)(7)	1	2	1	3	3	2	3	2	5	2	1	2	1	1	2	3	1	1	2	4	1	2	3	3
278	(9)(8)	1	1	2	2	4	2	3	2	6	2	1	2	1	1	3	1	2	1	2	4	1	2	4	1
279	(9)(9)	1	2	1	3	3	3	3	1	4	1	2	1	2	1	1	5	1	1	2	4	1	3	3	2
280	(9)(10)	1	1	2	2	4	3	3	1	4	2	1	2	1	2	1	4	1	1	2	4	1	4	3	1
281	(9)(11)	1	1	2	2	5	1	4	1	6	1	2	1	2	1	3	1	1	2	1	5	1	1	4	2
282	(9)(12)	2	1	2	3	1	1	1	6	4	1	2	1	2	2	1	4	1	1	2	4	2	1	4	2
283	(9)(13)	3	1	2	3	1	1	2	4	5	1	2	1	2	2	2	2	1	2	1	5	1	2	4	1
284	(9)(14)	4	1	2	3	1	1	3	2	5	2	1	2	1	3	2	1	1	1	2	4	2	2	4	1
285	(9)(15)	2	1	2	3	1	2	1	5	4	1	2	1	2	3	1	3	1	1	2	5	1	1	3	3
286	(9)(16)	3	1	2	3	1	2	2	3	4	2	1	2	1	4	1	2	2	1	2	5	1	1	4	1
287	(9)(17)	4	1	2	3	1	2	3	1	4	1	2	1	2	4	1	2	1	1	2	5	1	2	3	2
288	(9)(18)	2	1	2	3	1	3	1	4	4	2	1	2	1	5	1	1	1	1	2	5	1	3	3	1
289	(9)(19)	3	1	2	3	1	3	2	2	4	1	2	1	2	5	1	1	1	2	1	6	1	1	4	1
290	(9)(20)	2	1	2	3	1	4	1	3	3	2	1	2	2	1	1	5	1	1	2	5	2	1	4	1
291	(9)(21)	3	1	2	3	1	4	2	1	4	2	1	2	2	1	2	3	1	1	2	6	1	1	3	2
292	(9)(22)	2	1	2	3	1	5	1	2	5	2	1	2	2	1	3	1	1	1	2	6	1	2	3	1
293	(9)(23)	2	1	2	3	1	6	1	1	3	1	2	1	3	1	1	5	1	3	1	1	1	1	4	5
294	(9)(24)	1	2	1	4	1	1	1	6	3	2	1	2	2	2	1	4	2	3	1	1	1	1	5	3
295	(9)(25)	2	2	1	4	1	1	2	4	4	2	1	2	2	2	2	2	3	3	1	1	1	1	6	1
296	(9)(26)	3	2	1	4	1	1	3	2	3	1	2	1	3	2	1	4	1	3	1	1	1	2	4	4
297	(9)(27)	1	1	2	3	2	1	1	6	4	1	2	1	3	2	2	2	2	3	1	1	1	2	5	2
298	(9)(28)	1	2	1	4	1	2	1	5	4	2	1	2	2	3	2	1	1	3	1	1	1	3	4	3
299	(9)(29)	2	2	1	4	1	2	2	3	3	1	2	1	3	3	1	3	2	3	1	1	1	3	5	1
300	(10)(0)	3	2	1	4	1	2	3	1	3	2	1	2	2	4	1	2	1	3	1	1	1	4	4	2
301	(10)(1)	1	1	2	3	2	2	1	5	3	1	2	1	3	4	1	2	1	3	1	1	1	5	4	1
302	(10)(2)	2	1	2	3	2	2	2	3	3	2	1	2	2	5	1	1	6	3	1	1	2	1	1	2
303	(10)(3)	3	1	2	3	2	2	3	1	3	1	2	1	3	5	1	1	1	3	1	1	2	1	5	3
304	(10)(4)	1	1	2	3	2	3	1	4	2	2	1	2	3	1	1	5	2	3	1	1	2	1	6	1
305	(10)(5)	1	2	1	4	1	4	1	3	3	2	1	2	3	1	2	3	6	3	1	1	2	2	1	1
306	(10)(6)	2	2	1	4	1	4	2	1	4	2	1	2	3	1	3	1	1	3	1	1	2	2	5	2
307	(10)(7)	1	1	2	3	2	4	1	3	2	1	2	1	4	1	1	5	1	3	1	1	2	3	5	1
308	(10)(8)	2	1	2	3	2	4	2	1	2	2	1	2	3	2	1	4	5	3	1	1	3	1	1	2
309	(10)(9)	1	1	2	3	2	5	1	2	3	2	1	2	3	2	2	2	1	3	1	1	3	1	6	1
310	(10)(10)	1	2	1	4	2	1	2	4	2	1	2	1	4	2	1	4	5	3	1	1	3	2	1	1
311	(10)(11)	2	2	1	4	2	1	3	2	3	1	2	1	4	2	2	2	4	3	1	1	4	1	1	2
312	(10)(12)	1	1	2	3	3	1	2	4	3	2	1	2	3	3	2	1	4	3	1	1	4	2	1	1
313	(10)(13)	1	2	1	4	2	2	2	3	2	1	2	1	4	3	1	3	3	3	1	1	5	1	1	2
314	(10)(14)	2	2	1	4	2	2	3	1	2	2	1	2	3	4	1	2	3	3	1	1	5	2	1	1
315	(10)(15)	1	1	2	3	3	2	2	3	2	1	2	1	4	4	1	2	2	3	1	1	6	1	1	2
316	(10)(16)	2	1	2	3	3	2	3	1	2	2	1	2	3	5	1	1	2	3	1	1	6	2	1	1
317	(10)(17)	1	1	2	3	3	3	2	2	2	1	2	1	4	5	1	1	1	2	2	1	1	1	3	6
318	(10)(18)	1	2	1	4	2	4	2	1	1	2	1	2	4	1	1	5	2	2	2	1	1	1	4	4
319	(10)(19)	1	1	2	3	3	4	2	1	2	2	1	2	4	1	2	3	3	2	2	1	1	1	5	2
320	(10)(20)	1	1	2	3	4	1	3	2	3	2	1	2	4	1	3	1	1	2	2	1	1	2	3	5
321	(10)(21)	1	1	2	3	4	2	3	1	1	1	2	1	5	1	1	5	2	2	2	1	1	2	4	3
322	(10)(22)	2	1	2	4	1	1	1	5	1	2	1	2	4	2	1	4	3	2	2	1	1	2	5	1
323	(10)(23)	3	1	2	4	1	1	2	3	2	2	1	2	4	2	2	2	1	2	2	1	1	3	3	4
324	(10)(24)	4	1	2	4	1	1	3	1	1	1	2	1	5	2	1	4	2	2	2	1	1	3	4	2
325	(10)(25)	2	1	2	4	1	2	1	4	2	1	2	1	5	2	2	2	1	2	2	1	1	4	3	3
326	(10)(26)	3	1	2	4	1	2	2	2	2	2	1	2	4	3	2	1	2	2	2	1	1	4	4	1
327	(10)(27)	2	1	2	4	1	3	1	3	1	1	2	1	5	3	1	3	1	2	2	1	1	5	3	2
328	(10)(28)	3	1	2	4	1	3	2	1	1	2	1	2	4	4	1	2	1	2	2	1	1	6	3	1
329	(10)(29)	2	1	2	4	1	4	1	2	1	1	2	1	5	4	1	2	1	3	1	2	1	1	4	4
330	(11)(0)	2	1	2	4	1	5	1	1	1	2	1	2	4	5	1	1	2	3	1	2	1	1	5	2
331	(11)(1)	1	2	1	5	1	1	1	5	1	2	1	2	5	1	2	3	1	2	2	1	2	1	4	4
332	(11)(2)	2	2	1	5	1	1	2	3	2	2	1	2	5	1	3	1	1	3	1	2	1	2	4	3
333	(11)(3)	3	2	1	5	1	1	3	1	1	1	2	1	6	1	2	3	2	3	1	2	1	2	5	1
334	(11)(4)	1	1	2	4	2	1	1	5	1	2	1	2	5	2	2	2	1	2	2	1	2	2	4	3
335	(11)(5)	1	2	1	5	1	2	1	4	1	1	2	1	6	2	2	2	2	2	2	1	2	2	5	1
336	(11)(6)	2	2	1	5	1	2	2	2	1	2	1	2	5	3	2	1	1	2	2	1	2	3	4	2
337	(11)(7)	1	1	2	4	2	2	1	4	1	1	2	1	6	3	2	1	1	3	1	2	1	4	4	1
338	(11)(8)	2	1	2	4	2	2	2	2	1	2	1	2	6	1	3	1	1	2	2	1	2	4	4	1
339	(11)(9)	2	2	1	5	1	3	2	1	5	1	2	2	1	1	1	4	6	3	1	2	2	1	1	1
340	(11)(10)	1	1	2	4	2	3	1	3	6	1	2	2	1	1	2	2	1	3	1	2	2	1	5	2
341	(11)(11)	1	2	1	5	1	4	1	2	1	1	2	2	1	1	6	3	6	2	2	1	3	1	1	1
342	(11)(12)	1	1	2	4	2	4	1	2	5	1	2	2	1	2	1	3	1	2	2	1	3	1	5	2
343	(11)(13)	1	2	1	5	1	5	1	1	6	1	2	2	1	2	2	1	1	3	1	2	2	2	5	1
344	(11)(14)	1	2	1	5	2	1	2	3	1	1	2	2	1	2	6	2	1	2	2	1	3	2	5	1
345	(11)(15)	1	1	2	4	3	1	2	3	5	1	2	2	1	3	1	2	5	3	1	2	3	1	1	1
346	(11)(16)	1	1	2	4	3	2	2	2	1	1	2	2	1	3	6	1	5	2	2	1	4	1	1	1
347	(11)(17)	1	1	2	4	3	3	2	1	5	1	2	2	1	4	1	1	4	3	1	2	4	1	1	1
348	(11)(18)	3	1	2	5	1	1	2	2	4	2	1	3	1	1	1	4	4	2	2	1	5	1	1	1
349	(11)(19)	3	1	2	5	1	2	2	1	5	2	1	3	1	1	2	2	3	3	1	2	5	1	1	1
350	(11)(20)	2	1	2	5	1	4	1	1	4	1	2	2	2	1	1	4	3	2	2	1	6	1	1	1
351	(11)(21)	2	2	1	6	1	1	2	2	4	2	1	3	1	2	1	3	2	3	1	2	6	1	1	1
352	(11)(22)	1	2	1	6	1	2	1	3	5	2	1	3	1	2	2	1	2	1	3	1	1	1	3	5
353	(11)(23)	1	1	2	5	2	2	1	3	4	1	2	2	2	2	1	3	3	1	3	1	1	1	4	3
354	(11)(24)	1	1	2	5	2	3	1	2	5	1	2	2	2	2	2	1	4	1	3	1	1	1	5	1
355	(11)(25)	1	1	2	5	2	4	1	1	4	1	2	2	2	3	1	2	1	1	3	1	1	2	2	6
356	(11)(26)	2	3	1	1	1	1	2	6	4	2	1	3	1	4	1	1	2	1	3	1	1	2	3	4
357	(11)(27)	3	3	1	1	1	1	3	4	4	1	2	2	2	4	1	1	3	1	3	1	1	2	4	2
358	(11)(28)	4	3	1	1	1	1	4	2	3	2	1	3	2	1	1	4	1	1	3	1	1	3	2	5
359	(11)(29)	2	3	1	1	1	2	2	5	4	2	1	3	2	1	2	2	2	1	3	1	1	3	3	3
360	(12)(0)	3	3	1	1	1	2	3	3	3	1	2	2	3	1	1	4	3	1	3	1	1	3	4	1
361	(12)(1)	1	3	1	1	1	3	1	6	3	2	1	3	2	2	1	3	1	1	3	1	1	4	2	4
362	(12)(2)	2	3	1	1	1	3	2	4	4	2	1	3	2	2	2	1	2	1	3	1	1	4	3	2
363	(12)(3)	3	3	1	1	1	3	3	2	3	1	2	2	3	2	1	3	1	1	3	1	1	5	2	3
364	(12)(4)	1	3	1	1	1	4	1	5	4	1	2	2	3	2	2	1	2	1	3	1	1	5	3	1
365	(12)(5)	2	3	1	1	1	4	2	3	3	1	2	2	3	3	1	2	1	1	3	1	1	6	2	2
366	(12)(6)	1	3	1	1	1	5	1	4	3	2	1	3	2	4	1	1	1	2	2	2	1	1	3	5
367	(12)(7)	1	3	1	1	1	6	1	3	3	1	2	2	3	4	1	1	2	2	2	2	1	1	4	3
368	(12)(8)	1	3	1	1	2	1	2	6	2	2	1	3	3	1	1	4	3	2	2	2	1	1	5	1
369	(12)(9)	2	3	1	1	2	1	3	4	3	2	1	3	3	1	2	2	1	1	3	1	2	1	3	5
370	(12)(10)	3	3	1	1	2	1	4	2	2	1	2	2	4	1	1	4	1	2	2	2	1	2	3	4
371	(12)(11)	1	3	1	1	2	2	2	5	2	2	1	3	3	2	1	3	2	2	2	2	1	2	4	2
372	(12)(12)	2	3	1	1	2	2	3	3	3	2	1	3	3	2	2	1	1	1	3	1	2	2	3	4
373	(12)(13)	3	3	1	1	2	2	4	1	2	1	2	2	4	2	1	3	2	1	3	1	2	2	4	2
374	(12)(14)	1	3	1	1	2	3	2	4	3	1	2	2	4	2	2	1	2	2	2	2	1	3	4	1
375	(12)(15)	2	3	1	1	2	3	3	2	2	1	2	2	4	3	1	2	1	1	3	1	2	3	3	3
376	(12)(16)	1	3	1	1	2	4	2	3	2	2	1	3	3	4	1	1	1	2	2	2	1	4	3	2
377	(12)(17)	1	3	1	1	2	5	2	2	2	1	2	2	4	4	1	1	1	1	3	1	2	4	3	2
378	(12)(18)	1	3	1	1	3	1	3	4	1	2	1	3	4	1	1	4	1	2	2	2	1	5	3	1
379	(12)(19)	2	3	1	1	3	1	4	2	2	2	1	3	4	1	2	2	1	1	3	1	2	5	3	1
380	(12)(20)	1	3	1	1	3	2	3	3	1	1	2	2	5	1	1	4	1	3	1	3	1	1	4	3
381	(12)(21)	2	3	1	1	3	2	4	1	1	2	1	3	4	2	1	3	2	3	1	3	1	1	5	1
382	(12)(22)	1	3	1	1	3	3	3	2	2	2	1	3	4	2	2	1	1	2	2	2	2	1	4	3
383	(12)(23)	1	3	1	1	4	1	4	2	1	1	2	2	5	2	1	3	1	3	1	3	1	2	4	2
384	(12)(24)	1	3	1	1	4	2	4	1	2	1	2	2	5	2	2	1	1	1	3	1	3	1	4	3
385	(12)(25)	3	2	2	1	1	1	2	5	1	1	2	2	5	3	1	2	1	2	2	2	2	2	4	2
386	(12)(26)	4	2	2	1	1	1	3	3	1	2	1	3	4	4	1	1	1	3	1	3	1	3	4	1
387	(12)(27)	5	2	2	1	1	1	4	1	1	1	2	2	5	4	1	1	1	1	3	1	3	2	4	2
388	(12)(28)	2	2	2	1	1	2	1	6	1	2	1	3	5	1	2	2	1	2	2	2	2	3	4	1
389	(12)(29)	3	2	2	1	1	2	2	4	1	1	2	2	6	1	2	2	1	1	3	1	3	3	4	1
390	(13)(0)	4	2	2	1	1	2	3	2	1	2	1	3	5	2	2	1	1	3	1	3	2	1	5	1
391	(13)(1)	2	2	2	1	1	3	1	5	1	1	2	2	6	2	2	1	1	2	2	2	3	1	5	1
392	(13)(2)	3	2	2	1	1	3	2	3	5	1	2	3	1	1	1	3	1	1	3	1	4	1	5	1
393	(13)(3)	4	2	2	1	1	3	3	1	6	1	2	3	1	1	2	1	1	1	3	2	1	1	2	6
394	(13)(4)	2	2	2	1	1	4	1	4	1	1	2	3	1	1	6	2	2	1	3	2	1	1	3	4
395	(13)(5)	3	2	2	1	1	4	2	2	5	1	2	3	1	2	1	2	3	1	3	2	1	1	4	2
396	(13)(6)	2	2	2	1	1	5	1	3	1	1	2	3	1	2	6	1	1	1	3	2	1	2	2	5
397	(13)(7)	3	2	2	1	1	5	2	1	5	1	2	3	1	3	1	1	2	1	3	2	1	2	3	3
398	(13)(8)	2	3	1	2	1	1	2	5	4	2	1	4	1	1	1	3	3	1	3	2	1	2	4	1
399	(13)(9)	3	3	1	2	1	1	3	3	5	2	1	4	1	1	2	1	1	1	3	2	1	3	2	4
400	(13)(10)	4	3	1	2	1	1	4	1	4	1	2	3	2	1	1	3	2	1	3	2	1	3	3	2
401	(13)(11)	2	2	2	1	2	1	2	5	5	1	2	3	2	1	2	1	1	1	3	2	1	4	2	3
402	(13)(12)	2	3	1	2	1	2	2	4	4	1	2	3	2	2	1	2	2	1	3	2	1	4	3	1
403	(13)(13)	3	3	1	2	1	2	3	2	4	2	1	4	1	3	1	1	1	1	3	2	1	5	2	2
404	(13)(14)	1	2	2	1	2	2	1	6	4	1	2	3	2	3	1	1	1	1	3	2	1	6	2	1
405	(13)(15)	1	3	1	2	1	3	1	5	3	2	1	4	2	1	1	3	1	2	2	3	1	1	3	4
406	(13)(16)	3	2	2	1	2	2	3	2	4	2	1	4	2	1	2	1	2	2	2	3	1	1	4	2
407	(13)(17)	3	3	1	2	1	3	3	1	3	1	2	3	3	1	1	3	1	1	3	2	2	1	3	4
408	(13)(18)	1	2	2	1	2	3	1	5	3	2	1	4	2	2	1	2	1	2	2	3	1	2	3	3
409	(13)(19)	2	2	2	1	2	3	2	3	3	1	2	3	3	2	1	2	2	2	2	3	1	2	4	1
410	(13)(20)	2	3	1	2	1	4	2	2	3	2	1	4	2	3	1	1	1	1	3	2	2	2	3	3
411	(13)(21)	1	2	2	1	2	4	1	4	3	1	2	3	3	3	1	1	2	1	3	2	2	2	4	1
412	(13)(22)	1	3	1	2	1	5	1	3	2	2	1	4	3	1	1	3	1	1	3	2	2	3	3	2
413	(13)(23)	1	2	2	1	2	5	1	3	3	2	1	4	3	1	2	1	1	2	2	3	1	4	3	1
414	(13)(24)	1	3	1	2	2	1	2	5	2	1	2	3	4	1	1	3	1	1	3	2	2	4	3	1
415	(13)(25)	2	3	1	2	2	1	3	3	3	1	2	3	4	1	2	1	1	3	1	4	1	1	4	2
416	(13)(26)	3	3	1	2	2	1	4	1	2	1	2	3	4	2	1	2	1	2	2	3	2	1	4	2
417	(13)(27)	1	2	2	1	3	1	2	5	2	2	1	4	3	3	1	1	1	3	1	4	1	2	4	1
418	(13)(28)	1	3	1	2	2	2	2	4	2	1	2	3	4	3	1	1	1	1	3	2	3	1	4	2
419	(13)(29)	3	2	2	1	3	1	4	1	1	2	1	4	4	1	1	3	1	2	2	3	2	2	4	1
420	(14)(0)	1	2	2	1	3	2	2	4	2	2	1	4	4	1	2	1	1	1	3	2	3	2	4	1
421	(14)(1)	2	2	2	1	3	2	3	2	1	1	2	3	5	1	1	3	1	1	3	3	1	1	2	5
422	(14)(2)	2	3	1	2	2	3	3	1	1	2	1	4	4	2	1	2	2	1	3	3	1	1	3	3
423	(14)(3)	1	2	2	1	3	3	2	3	1	1	2	3	5	2	1	2	3	1	3	3	1	1	4	1
424	(14)(4)	1	3	1	2	2	4	2	2	1	2	1	4	4	3	1	1	1	1	3	3	1	2	2	4
425	(14)(5)	1	2	2	1	3	4	2	2	1	1	2	3	5	3	1	1	2	1	3	3	1	2	3	2
426	(14)(6)	1	3	1	2	3	1	3	3	1	2	1	4	5	1	2	1	1	1	3	3	1	3	2	3
427	(14)(7)	2	3	1	2	3	1	4	1	1	1	2	3	6	1	2	1	2	1	3	3	1	3	3	1
428	(14)(8)	1	2	2	1	4	1	3	3	5	1	2	4	1	1	1	2	1	1	3	3	1	4	2	2
429	(14)(9)	1	3	1	2	3	2	3	2	1	1	2	4	1	1	6	1	1	1	3	3	1	5	2	1
430	(14)(10)	1	2	2	1	4	2	3	2	5	1	2	4	1	2	1	1	1	2	2	4	1	1	3	3
431	(14)(11)	1	3	1	2	3	3	3	1	4	2	1	5	1	1	1	2	2	2	2	4	1	1	4	1
432	(14)(12)	1	3	1	2	4	1	4	1	4	1	2	4	2	1	1	2	1	1	3	3	2	1	3	3
433	(14)(13)	1	2	2	1	5	1	4	1	4	2	1	5	1	2	1	1	1	2	2	4	1	2	3	2
434	(14)(14)	3	1	3	1	1	1	1	6	4	1	2	4	2	2	1	1	1	1	3	3	2	2	3	2
435	(14)(15)	4	1	3	1	1	1	2	4	3	2	1	5	2	1	1	2	1	2	2	4	1	3	3	1
436	(14)(16)	5	1	3	1	1	1	3	2	3	1	2	4	3	1	1	2	1	1	3	3	2	3	3	1
437	(14)(17)	3	1	3	1	1	2	1	5	3	2	1	5	2	2	1	1	1	3	1	5	1	1	4	1
438	(14)(18)	4	1	3	1	1	2	2	3	3	1	2	4	3	2	1	1	1	2	2	4	2	1	4	1
439	(14)(19)	5	1	3	1	1	2	3	1	2	2	1	5	3	1	1	2	1	1	3	3	3	1	4	1
440	(14)(20)	3	1	3	1	1	3	1	4	2	1	2	4	4	1	1	2	1	1	3	4	1	1	2	4
441	(14)(21)	4	1	3	1	1	3	2	2	2	2	1	5	3	2	1	1	2	1	3	4	1	1	3	2
442	(14)(22)	3	1	3	1	1	4	1	3	2	1	2	4	4	2	1	1	1	1	3	4	1	2	2	3
443	(14)(23)	4	1	3	1	1	4	2	1	1	2	1	5	4	1	1	2	2	1	3	4	1	2	3	1
444	(14)(24)	3	1	3	1	1	5	1	2	1	1	2	4	5	1	1	2	1	1	3	4	1	3	2	2
445	(14)(25)	2	2	2	2	1	1	1	6	1	2	1	5	4	2	1	1	1	1	3	4	1	4	2	1
446	(14)(26)	3	2	2	2	1	1	2	4	1	1	2	4	5	2	1	1	1	2	2	5	1	1	3	2
447	(14)(27)	4	2	2	2	1	1	3	2	5	1	2	5	1	1	1	1	1	1	3	4	2	1	3	2
448	(14)(28)	2	1	3	1	2	1	1	6	4	2	1	6	1	1	1	1	1	2	2	5	1	2	3	1
449	(14)(29)	2	2	2	2	1	2	1	5	4	1	2	5	2	1	1	1	1	1	3	4	2	2	3	1
450	(15)(0)	4	1	3	1	2	1	3	2	3	2	1	6	2	1	1	1	1	1	3	5	1	1	2	3
451	(15)(1)	4	2	2	2	1	2	3	1	3	1	2	5	3	1	1	1	2	1	3	5	1	1	3	1
452	(15)(2)	2	1	3	1	2	2	1	5	2	2	1	6	3	1	1	1	1	1	3	5	1	2	2	2
453	(15)(3)	3	1	3	1	2	2	2	3	2	1	2	5	4	1	1	1	1	1	3	5	1	3	2	1
454	(15)(4)	4	1	3	1	2	2	3	1	4	3	1	1	1	1	1	5	1	2	2	6	1	1	3	1
455	(15)(5)	2	1	3	1	2	3	1	4	5	3	1	1	1	1	2	3	1	1	3	5	2	1	3	1
456	(15)(6)	2	2	2	2	1	4	1	3	6	3	1	1	1	1	3	1	1	1	3	6	1	1	2	2
457	(15)(7)	3	2	2	2	1	4	2	1	4	3	1	1	1	2	1	4	1	1	3	6	1	2	2	1
458	(15)(8)	2	1	3	1	2	4	1	3	5	3	1	1	1	2	2	2	1	4	1	1	1	1	4	4
459	(15)(9)	3	1	3	1	2	4	2	1	4	3	1	1	1	3	1	3	2	4	1	1	1	1	5	2
460	(15)(10)	2	2	2	2	1	6	1	1	5	3	1	1	1	3	2	1	1	4	1	1	1	2	4	3
461	(15)(11)	1	3	1	3	1	1	1	6	4	3	1	1	1	4	1	2	2	4	1	1	1	2	5	1
462	(15)(12)	2	3	1	3	1	1	2	4	4	3	1	1	1	5	1	1	1	4	1	1	1	3	4	2
463	(15)(13)	3	3	1	3	1	1	3	2	3	3	1	1	2	1	1	5	1	4	1	1	1	4	4	1
464	(15)(14)	1	2	2	2	2	1	1	6	4	3	1	1	2	1	2	3	1	4	1	1	2	1	5	2
465	(15)(15)	1	3	1	3	1	2	1	5	5	3	1	1	2	1	3	1	1	4	1	1	2	2	5	1
466	(15)(16)	2	3	1	3	1	2	2	3	3	3	1	1	2	2	1	4	5	4	1	1	3	1	1	1
467	(15)(17)	3	3	1	3	1	2	3	1	4	3	1	1	2	2	2	2	4	4	1	1	4	1	1	1
468	(15)(18)	1	1	3	1	3	1	1	6	3	3	1	1	2	3	1	3	3	4	1	1	5	1	1	1
469	(15)(19)	1	2	2	2	2	2	1	5	4	3	1	1	2	3	2	1	2	4	1	1	6	1	1	1
470	(15)(20)	2	2	2	2	2	2	2	3	3	3	1	1	2	4	1	2	1	3	2	1	1	1	3	5
471	(15)(21)	3	2	2	2	2	2	3	1	3	3	1	1	2	5	1	1	2	3	2	1	1	1	4	3
472	(15)(22)	1	1	3	1	3	2	1	5	2	3	1	1	3	1	1	5	3	3	2	1	1	1	5	1
473	(15)(23)	2	1	3	1	3	2	2	3	3	3	1	1	3	1	2	3	1	3	2	1	1	2	3	4
474	(15)(24)	3	1	3	1	3	2	3	1	4	3	1	1	3	1	3	1	2	3	2	1	1	2	4	2
475	(15)(25)	2	3	1	3	1	4	2	1	2	3	1	1	3	2	1	4	1	3	2	1	1	3	3	3
476	(15)(26)	1	1	3	1	3	3	1	4	3	3	1	1	3	2	2	2	2	3	2	1	1	3	4	1
477	(15)(27)	1	2	2	2	2	4	1	3	2	3	1	1	3	3	1	3	1	3	2	1	1	4	3	2
478	(15)(28)	2	2	2	2	2	4	2	1	3	3	1	1	3	3	2	1	1	3	2	1	1	5	3	1
479	(15)(29)	1	1	3	1	3	4	1	3	2	3	1	1	3	4	1	2	1	4	1	2	1	1	4	3
480	(16)(0)	1	3	1	3	1	6	1	1	2	3	1	1	3	5	1	1	2	4	1	2	1	1	5	1
481	(16)(1)	1	3	1	3	2	1	2	4	1	3	1	1	4	1	1	5	1	3	2	1	2	1	4	3
482	(16)(2)	2	3	1	3	2	1	3	2	2	3	1	1	4	1	2	3	1	4	1	2	1	2	4	2
483	(16)(3)	1	2	2	2	3	1	2	4	3	3	1	1	4	1	3	1	1	3	2	1	2	2	4	2
484	(16)(4)	1	3	1	3	2	2	2	3	1	3	1	1	4	2	1	4	1	4	1	2	1	3	4	1
485	(16)(5)	2	3	1	3	2	2	3	1	2	3	1	1	4	2	2	2	1	3	2	1	2	3	4	1
486	(16)(6)	1	1	3	1	4	1	2	4	1	3	1	1	4	3	1	3	1	4	1	2	2	1	5	1
487	(16)(7)	1	2	2	2	3	2	2	3	2	3	1	1	4	3	2	1	1	3	2	1	3	1	5	1
488	(16)(8)	2	2	2	2	3	2	3	1	1	3	1	1	4	4	1	2	1	2	3	1	1	1	2	6
